,imdb_title_id,avg_vote
46995,tt0444628,6.2
46996,tt0444631,6.4
46997,tt0444641,6.0
46998,tt0444648,6.0
46999,tt0444653,6.8
47000,tt0444669,5.6
47001,tt0444672,5.3
47002,tt0444682,5.6
47003,tt0444736,3.9
47004,tt0444759,4.8
47005,tt0444767,3.9
47006,tt0444769,4.2
47007,tt0444778,7.3
47008,tt0444781,5.3
47009,tt0444820,4.3
47010,tt0444840,5.2
47011,tt0444849,5.5
47012,tt0444874,4.8
47013,tt0444890,5.3
47014,tt0444913,6.0
47015,tt0444915,4.5
47016,tt0444982,8.2
47017,tt0445022,5.5
47018,tt0445033,6.4
47019,tt0445046,5.6
47020,tt0445061,5.5
47021,tt0445095,2.4
47022,tt0445336,7.5
47023,tt0445396,6.9
47024,tt0445461,8.1
47025,tt0445469,5.1
47026,tt0445483,5.2
47027,tt0445494,7.0
47028,tt0445506,7.6
47029,tt0445507,5.2
47030,tt0445510,6.5
47031,tt0445554,7.2
47032,tt0445570,5.8
47033,tt0445609,5.7
47034,tt0445620,7.4
47035,tt0445689,6.4
47036,tt0445691,7.3
47037,tt0445694,5.9
47038,tt0445728,4.5
47039,tt0445736,6.1
47040,tt0445760,6.6
47041,tt0445776,6.6
47042,tt0445800,3.9
47043,tt0445922,7.3
47044,tt0445927,5.6
47045,tt0445934,6.3
47046,tt0445935,6.1
47047,tt0445939,5.7
47048,tt0445946,5.6
47049,tt0445948,2.9
47050,tt0445953,6.6
47051,tt0445960,7.0
47052,tt0445965,5.3
47053,tt0445984,5.3
47054,tt0445990,7.1
47055,tt0446009,6.1
47056,tt0446013,5.4
47057,tt0446027,4.5
47058,tt0446029,7.5
47059,tt0446043,4.7
47060,tt0446046,6.6
47061,tt0446059,7.6
47062,tt0446082,5.3
47063,tt0446125,4.5
47064,tt0446158,4.4
47065,tt0446201,6.2
47066,tt0446266,6.9
47067,tt0446273,6.4
47068,tt0446298,6.2
47069,tt0446309,4.0
47070,tt0446312,5.5
47071,tt0446313,5.4
47072,tt0446370,6.7
47073,tt0446372,7.0
47074,tt0446439,5.5
47075,tt0446442,5.3
47076,tt0446458,5.5
47077,tt0446460,6.0
47078,tt0446463,6.3
47079,tt0446476,5.7
47080,tt0446559,6.1
47081,tt0446566,4.9
47082,tt0446602,5.9
47083,tt0446667,5.6
47084,tt0446673,4.5
47085,tt0446676,5.4
47086,tt0446683,5.9
47087,tt0446685,6.5
47088,tt0446687,6.7
47089,tt0446701,5.7
47090,tt0446707,5.6
47091,tt0446719,5.6
47092,tt0446725,4.6
47093,tt0446747,6.7
47094,tt0446750,6.5
47095,tt0446752,5.5
47096,tt0446755,7.5
47097,tt0446771,4.3
47098,tt0446774,2.7
47099,tt0446802,7.5
47100,tt0446930,6.5
47101,tt0447014,6.6
47102,tt0447166,7.4
47103,tt0447172,3.8
47104,tt0447205,6.0
47105,tt0447249,7.2
47106,tt0447257,5.1
47107,tt0447383,5.8
47108,tt0447437,4.7
47109,tt0447484,8.0
47110,tt0447496,5.9
47111,tt0447604,2.3
47112,tt0447619,4.8
47113,tt0447635,3.7
47114,tt0447638,5.2
47115,tt0447641,6.2
47116,tt0447649,5.5
47117,tt0447659,6.2
47118,tt0447679,7.0
47119,tt0447698,7.3
47120,tt0447907,6.6
47121,tt0447918,4.6
47122,tt0447927,3.7
47123,tt0447953,6.4
47124,tt0447999,5.5
47125,tt0448001,2.2
47126,tt0448002,4.0
47127,tt0448009,6.5
47128,tt0448011,6.2
47129,tt0448017,1.7
47130,tt0448022,6.6
47131,tt0448075,5.9
47132,tt0448115,7.1
47133,tt0448121,4.3
47134,tt0448124,7.5
47135,tt0448128,6.2
47136,tt0448130,5.1
47137,tt0448131,6.8
47138,tt0448134,7.2
47139,tt0448149,5.5
47140,tt0448150,7.0
47141,tt0448154,3.9
47142,tt0448157,6.4
47143,tt0448166,6.4
47144,tt0448182,5.1
47145,tt0448197,7.1
47146,tt0448205,5.6
47147,tt0448206,6.2
47148,tt0448225,5.9
47149,tt0448239,6.1
47150,tt0448245,5.5
47151,tt0448267,6.6
47152,tt0448342,6.1
47153,tt0448400,5.3
47154,tt0448404,6.1
47155,tt0448564,5.7
47156,tt0448621,7.7
47157,tt0448663,6.7
47158,tt0448678,5.9
47159,tt0448694,6.6
47160,tt0448707,4.8
47161,tt0448845,4.7
47162,tt0448909,6.3
47163,tt0448920,6.4
47164,tt0448923,6.3
47165,tt0448927,6.1
47166,tt0448989,5.7
47167,tt0448993,6.4
47168,tt0449000,5.5
47169,tt0449005,3.7
47170,tt0449010,5.1
47171,tt0449011,4.8
47172,tt0449018,6.6
47173,tt0449057,5.5
47174,tt0449059,7.8
47175,tt0449061,6.5
47176,tt0449062,4.2
47177,tt0449080,4.8
47178,tt0449086,5.2
47179,tt0449088,7.1
47180,tt0449089,5.5
47181,tt0449159,7.1
47182,tt0449189,6.2
47183,tt0449221,7.1
47184,tt0449228,5.5
47185,tt0449303,6.8
47186,tt0449306,4.7
47187,tt0449389,3.5
47188,tt0449393,2.6
47189,tt0449447,3.0
47190,tt0449467,7.4
47191,tt0449471,4.6
47192,tt0449487,5.9
47193,tt0449488,5.5
47194,tt0449519,1.9
47195,tt0449558,5.6
47196,tt0449561,4.9
47197,tt0449590,3.4
47198,tt0449629,5.1
47199,tt0449630,6.8
47200,tt0449642,7.0
47201,tt0449662,7.1
47202,tt0449671,6.1
47203,tt0449778,5.0
47204,tt0449828,5.7
47205,tt0449832,5.2
47206,tt0449851,6.5
47207,tt0449869,7.1
47208,tt0449870,3.9
47209,tt0449951,7.5
47210,tt0449959,6.9
47211,tt0449994,7.6
47212,tt0449999,6.1
47213,tt0450004,4.4
47214,tt0450044,6.1
47215,tt0450077,5.5
47216,tt0450087,4.3
47217,tt0450099,6.8
47218,tt0450121,7.8
47219,tt0450126,5.2
47220,tt0450140,5.5
47221,tt0450158,7.1
47222,tt0450184,3.7
47223,tt0450188,7.6
47224,tt0450232,6.6
47225,tt0450233,4.3
47226,tt0450238,4.9
47227,tt0450259,8.0
47228,tt0450269,5.9
47229,tt0450278,5.9
47230,tt0450293,3.6
47231,tt0450314,5.9
47232,tt0450336,5.3
47233,tt0450340,6.5
47234,tt0450345,3.7
47235,tt0450363,6.6
47236,tt0450367,5.5
47237,tt0450385,6.8
47238,tt0450405,5.8
47239,tt0450412,6.4
47240,tt0450428,6.7
47241,tt0450440,6.6
47242,tt0450450,7.5
47243,tt0450470,5.8
47244,tt0450497,6.4
47245,tt0450506,5.9
47246,tt0450615,4.5
47247,tt0450664,6.7
47248,tt0450680,6.5
47249,tt0450836,5.2
47250,tt0450843,5.6
47251,tt0450951,6.9
47252,tt0450962,5.2
47253,tt0450972,6.1
47254,tt0450996,5.8
47255,tt0450997,4.7
47256,tt0451010,5.4
47257,tt0451033,2.4
47258,tt0451038,5.5
47259,tt0451060,3.9
47260,tt0451069,4.9
47261,tt0451073,4.1
47262,tt0451079,6.8
47263,tt0451082,5.3
47264,tt0451085,3.2
47265,tt0451089,6.3
47266,tt0451094,7.6
47267,tt0451097,3.3
47268,tt0451102,5.9
47269,tt0451106,4.8
47270,tt0451108,6.2
47271,tt0451109,1.9
47272,tt0451123,7.0
47273,tt0451130,9.3
47274,tt0451134,3.4
47275,tt0451135,5.5
47276,tt0451142,3.8
47277,tt0451154,3.4
47278,tt0451160,5.4
47279,tt0451164,4.5
47280,tt0451166,5.6
47281,tt0451176,6.9
47282,tt0451187,4.2
47283,tt0451197,3.8
47284,tt0451201,4.8
47285,tt0451214,2.0
47286,tt0451221,6.3
47287,tt0451223,7.5
47288,tt0451225,5.8
47289,tt0451238,3.8
47290,tt0451248,4.1
47291,tt0451262,2.8
47292,tt0451279,7.4
47293,tt0451284,3.7
47294,tt0451475,7.0
47295,tt0451631,7.4
47296,tt0451639,2.6
47297,tt0451673,5.5
47298,tt0451751,5.6
47299,tt0451769,4.6
47300,tt0451787,5.5
47301,tt0451788,6.7
47302,tt0451790,6.2
47303,tt0451803,5.5
47304,tt0451824,6.2
47305,tt0451829,6.7
47306,tt0451833,6.6
47307,tt0451845,6.5
47308,tt0451850,6.5
47309,tt0451930,6.6
47310,tt0451954,6.0
47311,tt0451966,7.7
47312,tt0451983,5.4
47313,tt0451984,6.9
47314,tt0451987,6.8
47315,tt0451999,5.6
47316,tt0452003,5.6
47317,tt0452011,6.5
47318,tt0452032,5.7
47319,tt0452039,7.8
47320,tt0452063,6.8
47321,tt0452065,5.0
47322,tt0452128,5.7
47323,tt0452130,5.6
47324,tt0452144,5.6
47325,tt0452180,3.0
47326,tt0452226,6.4
47327,tt0452345,6.6
47328,tt0452542,5.7
47329,tt0452580,7.2
47330,tt0452581,4.6
47331,tt0452592,5.7
47332,tt0452594,5.8
47333,tt0452597,3.1
47334,tt0452598,5.5
47335,tt0452608,6.4
47336,tt0452623,7.6
47337,tt0452624,6.0
47338,tt0452625,5.6
47339,tt0452631,7.2
47340,tt0452633,7.1
47341,tt0452634,6.8
47342,tt0452636,3.2
47343,tt0452637,5.5
47344,tt0452643,6.2
47345,tt0452644,7.1
47346,tt0452660,6.6
47347,tt0452661,5.4
47348,tt0452664,5.4
47349,tt0452668,3.1
47350,tt0452671,5.0
47351,tt0452675,4.8
47352,tt0452681,4.7
47353,tt0452692,5.4
47354,tt0452694,7.1
47355,tt0452701,4.2
47356,tt0452702,6.2
47357,tt0452706,4.5
47358,tt0452711,6.0
47359,tt0452744,4.2
47360,tt0452766,2.3
47361,tt0452774,5.3
47362,tt0452778,6.4
47363,tt0452780,7.1
47364,tt0452826,5.5
47365,tt0452866,5.7
47366,tt0452890,5.8
47367,tt0452931,6.8
47368,tt0452968,4.8
47369,tt0452971,7.2
47370,tt0452972,5.7
47371,tt0453003,5.7
47372,tt0453040,6.0
47373,tt0453047,7.6
47374,tt0453085,7.1
47375,tt0453097,6.5
47376,tt0453115,6.4
47377,tt0453125,6.4
47378,tt0453161,4.8
47379,tt0453188,4.6
47380,tt0453190,7.8
47381,tt0453194,6.3
47382,tt0453201,6.9
47383,tt0453323,5.8
47384,tt0453365,5.6
47385,tt0453366,7.8
47386,tt0453375,7.0
47387,tt0453376,4.8
47388,tt0453383,6.5
47389,tt0453396,5.1
47390,tt0453413,5.4
47391,tt0453450,5.6
47392,tt0453451,6.4
47393,tt0453453,5.9
47394,tt0453460,3.9
47395,tt0453467,7.0
47396,tt0453472,4.8
47397,tt0453492,3.1
47398,tt0453494,5.5
47399,tt0453517,5.6
47400,tt0453521,5.0
47401,tt0453523,3.6
47402,tt0453524,5.4
47403,tt0453530,5.3
47404,tt0453533,5.0
47405,tt0453543,3.3
47406,tt0453548,6.8
47407,tt0453556,6.2
47408,tt0453560,3.8
47409,tt0453562,7.5
47410,tt0453582,5.4
47411,tt0453671,6.7
47412,tt0453729,8.1
47413,tt0453740,7.5
47414,tt0453748,3.4
47415,tt0453978,5.1
47416,tt0454065,7.4
47417,tt0454082,4.6
47418,tt0454084,6.1
47419,tt0454096,6.8
47420,tt0454147,5.8
47421,tt0454190,8.0
47422,tt0454224,4.9
47423,tt0454250,6.1
47424,tt0454314,6.8
47425,tt0454391,7.1
47426,tt0454396,4.4
47427,tt0454402,4.2
47428,tt0454427,5.1
47429,tt0454429,4.8
47430,tt0454431,4.8
47431,tt0454435,6.8
47432,tt0454457,5.5
47433,tt0454504,7.4
47434,tt0454515,6.3
47435,tt0454536,6.8
47436,tt0454589,6.4
47437,tt0454602,6.1
47438,tt0454776,7.4
47439,tt0454788,3.2
47440,tt0454792,6.5
47441,tt0454801,2.5
47442,tt0454824,6.5
47443,tt0454839,4.7
47444,tt0454841,6.4
47445,tt0454848,7.6
47446,tt0454864,5.6
47447,tt0454874,6.1
47448,tt0454876,7.9
47449,tt0454879,5.8
47450,tt0454880,3.0
47451,tt0454883,6.4
47452,tt0454907,6.9
47453,tt0454914,6.8
47454,tt0454915,5.9
47455,tt0454919,4.8
47456,tt0454921,8.0
47457,tt0454931,6.9
47458,tt0454932,5.5
47459,tt0454941,6.6
47460,tt0454945,6.3
47461,tt0454962,5.7
47462,tt0454970,5.4
47463,tt0454987,6.0
47464,tt0455073,6.5
47465,tt0455078,5.1
47466,tt0455115,4.5
47467,tt0455116,5.6
47468,tt0455135,4.7
47469,tt0455142,6.6
47470,tt0455195,5.9
47471,tt0455299,5.0
47472,tt0455309,5.7
47473,tt0455323,6.4
47474,tt0455326,6.7
47475,tt0455362,5.1
47476,tt0455400,5.9
47477,tt0455407,6.5
47478,tt0455474,4.2
47479,tt0455499,5.0
47480,tt0455537,3.9
47481,tt0455538,6.4
47482,tt0455549,6.8
47483,tt0455577,6.6
47484,tt0455578,6.6
47485,tt0455584,5.8
47486,tt0455590,7.7
47487,tt0455612,5.2
47488,tt0455663,7.7
47489,tt0455671,5.2
47490,tt0455748,7.1
47491,tt0455760,6.2
47492,tt0455767,5.2
47493,tt0455782,6.8
47494,tt0455805,6.0
47495,tt0455824,6.6
47496,tt0455829,7.9
47497,tt0455841,4.5
47498,tt0455853,4.5
47499,tt0455857,5.1
47500,tt0455906,6.9
47501,tt0455915,7.0
47502,tt0455918,2.8
47503,tt0455929,5.9
47504,tt0455933,5.5
47505,tt0455944,7.2
47506,tt0455948,5.4
47507,tt0455957,6.9
47508,tt0455958,6.1
47509,tt0455960,5.6
47510,tt0455961,3.7
47511,tt0455967,5.8
47512,tt0455976,4.3
47513,tt0455981,6.0
47514,tt0455983,5.2
47515,tt0455985,6.9
47516,tt0455988,5.8
47517,tt0455991,4.3
47518,tt0455997,3.8
47519,tt0456007,1.4
47520,tt0456014,2.1
47521,tt0456020,5.9
47522,tt0456041,7.4
47523,tt0456047,8.4
47524,tt0456069,3.5
47525,tt0456070,3.2
47526,tt0456111,7.1
47527,tt0456117,5.9
47528,tt0456121,6.6
47529,tt0456122,6.1
47530,tt0456123,6.9
47531,tt0456144,8.1
47532,tt0456149,7.9
47533,tt0456165,6.2
47534,tt0456320,5.9
47535,tt0456340,6.4
47536,tt0456396,7.5
47537,tt0456407,5.1
47538,tt0456413,3.2
47539,tt0456467,6.9
47540,tt0456470,7.1
47541,tt0456481,6.0
47542,tt0456500,6.1
47543,tt0456521,6.1
47544,tt0456526,6.3
47545,tt0456549,3.6
47546,tt0456554,7.0
47547,tt0456558,4.0
47548,tt0456581,6.4
47549,tt0456627,3.6
47550,tt0456630,6.2
47551,tt0456643,6.7
47552,tt0456658,7.0
47553,tt0456698,5.9
47554,tt0456748,6.4
47555,tt0456821,6.4
47556,tt0456829,6.5
47557,tt0456836,6.8
47558,tt0456873,6.9
47559,tt0456899,6.6
47560,tt0456902,4.3
47561,tt0456912,7.6
47562,tt0456932,6.4
47563,tt0456954,4.1
47564,tt0456955,6.3
47565,tt0456972,5.8
47566,tt0456978,7.0
47567,tt0456980,6.8
47568,tt0456999,6.3
47569,tt0457004,6.6
47570,tt0457007,7.3
47571,tt0457009,5.7
47572,tt0457018,3.8
47573,tt0457020,7.4
47574,tt0457024,6.9
47575,tt0457027,7.0
47576,tt0457052,5.6
47577,tt0457064,5.5
47578,tt0457074,3.2
47579,tt0457076,7.5
47580,tt0457120,5.4
47581,tt0457123,5.2
47582,tt0457128,6.1
47583,tt0457148,4.4
47584,tt0457149,5.2
47585,tt0457182,6.3
47586,tt0457201,6.4
47587,tt0457275,5.6
47588,tt0457279,4.5
47589,tt0457286,5.5
47590,tt0457290,3.8
47591,tt0457297,4.5
47592,tt0457302,5.9
47593,tt0457303,4.0
47594,tt0457308,6.1
47595,tt0457319,3.8
47596,tt0457323,4.4
47597,tt0457342,1.8
47598,tt0457355,5.1
47599,tt0457379,5.6
47600,tt0457391,5.8
47601,tt0457400,5.3
47602,tt0457419,6.2
47603,tt0457430,8.2
47604,tt0457433,5.7
47605,tt0457436,6.4
47606,tt0457452,5.8
47607,tt0457455,3.7
47608,tt0457472,6.5
47609,tt0457475,4.5
47610,tt0457488,4.7
47611,tt0457490,2.2
47612,tt0457495,5.1
47613,tt0457510,5.8
47614,tt0457513,6.7
47615,tt0457523,6.0
47616,tt0457530,6.6
47617,tt0457554,7.2
47618,tt0457572,6.7
47619,tt0457592,1.5
47620,tt0457642,4.2
47621,tt0457643,5.4
47622,tt0457655,7.7
47623,tt0457748,4.3
47624,tt0457781,7.5
47625,tt0457802,7.5
47626,tt0457805,7.2
47627,tt0457875,5.3
47628,tt0457920,7.8
47629,tt0457936,5.0
47630,tt0457939,6.9
47631,tt0457940,3.1
47632,tt0458017,6.4
47633,tt0458033,7.1
47634,tt0458050,8.2
47635,tt0458074,7.2
47636,tt0458076,4.9
47637,tt0458176,6.0
47638,tt0458178,6.8
47639,tt0458184,7.1
47640,tt0458227,5.8
47641,tt0458242,6.9
47642,tt0458339,6.9
47643,tt0458349,5.2
47644,tt0458352,6.9
47645,tt0458364,5.5
47646,tt0458367,6.1
47647,tt0458413,6.4
47648,tt0458449,4.9
47649,tt0458455,6.7
47650,tt0458480,4.3
47651,tt0458481,6.5
47652,tt0458485,4.5
47653,tt0458500,4.7
47654,tt0458509,2.0
47655,tt0458515,7.0
47656,tt0458522,5.5
47657,tt0458525,6.6
47658,tt0459072,7.4
47659,tt0459080,5.6
47660,tt0459083,3.6
47661,tt0459102,7.1
47662,tt0459116,6.7
47663,tt0459127,6.6
47664,tt0459141,6.6
47665,tt0459168,6.4
47666,tt0459186,7.1
47667,tt0459293,7.3
47668,tt0459327,7.6
47669,tt0459387,4.8
47670,tt0459405,5.3
47671,tt0459412,5.5
47672,tt0459427,5.0
47673,tt0459438,6.5
47674,tt0459443,5.4
47675,tt0459449,7.1
47676,tt0459468,6.7
47677,tt0459505,7.0
47678,tt0459516,8.5
47679,tt0459566,6.0
47680,tt0459605,6.1
47681,tt0459666,7.0
47682,tt0459668,6.0
47683,tt0459744,5.9
47684,tt0459748,6.8
47685,tt0459759,5.9
47686,tt0459877,4.5
47687,tt0459880,6.7
47688,tt0459883,5.8
47689,tt0459913,6.5
47690,tt0459924,4.9
47691,tt0459929,6.8
47692,tt0459959,5.7
47693,tt0459998,4.3
47694,tt0460000,5.5
47695,tt0460012,6.1
47696,tt0460034,6.2
47697,tt0460043,5.5
47698,tt0460270,6.7
47699,tt0460275,6.0
47700,tt0460342,5.6
47701,tt0460394,8.1
47702,tt0460400,5.3
47703,tt0460401,7.1
47704,tt0460435,4.3
47705,tt0460443,5.8
47706,tt0460445,6.6
47707,tt0460452,6.3
47708,tt0460480,7.0
47709,tt0460484,5.7
47710,tt0460485,5.3
47711,tt0460492,6.6
47712,tt0460505,7.6
47713,tt0460532,6.2
47714,tt0460541,7.1
47715,tt0460556,3.2
47716,tt0460557,5.3
47717,tt0460581,6.1
47718,tt0460592,4.3
47719,tt0460598,7.3
47720,tt0460611,6.6
47721,tt0460703,2.4
47722,tt0460721,6.3
47723,tt0460724,7.0
47724,tt0460732,5.5
47725,tt0460740,7.2
47726,tt0460745,6.7
47727,tt0460749,4.2
47728,tt0460756,6.4
47729,tt0460760,5.3
47730,tt0460777,4.7
47731,tt0460778,4.9
47732,tt0460780,3.8
47733,tt0460789,6.2
47734,tt0460791,7.9
47735,tt0460792,6.3
47736,tt0460796,3.7
47737,tt0460800,3.2
47738,tt0460808,4.5
47739,tt0460810,6.4
47740,tt0460811,1.8
47741,tt0460829,6.9
47742,tt0460836,4.5
47743,tt0460838,3.2
47744,tt0460843,3.9
47745,tt0460845,7.2
47746,tt0460848,5.2
47747,tt0460852,4.3
47748,tt0460858,5.5
47749,tt0460873,6.0
47750,tt0460883,4.6
47751,tt0460888,6.1
47752,tt0460890,6.3
47753,tt0460892,6.0
47754,tt0460898,4.5
47755,tt0460902,4.4
47756,tt0460909,4.7
47757,tt0460925,6.3
47758,tt0460943,3.7
47759,tt0460952,3.3
47760,tt0460967,5.9
47761,tt0460975,3.5
47762,tt0460976,4.6
47763,tt0460989,7.5
47764,tt0460996,5.8
47765,tt0461126,4.1
47766,tt0461169,7.1
47767,tt0461179,6.5
47768,tt0461209,5.7
47769,tt0461258,6.5
47770,tt0461323,3.2
47771,tt0461331,5.6
47772,tt0461336,5.9
47773,tt0461472,6.6
47774,tt0461523,6.6
47775,tt0461526,7.1
47776,tt0461604,6.6
47777,tt0461612,5.3
47778,tt0461613,6.6
47779,tt0461642,4.1
47780,tt0461694,7.3
47781,tt0461701,7.0
47782,tt0461703,4.6
47783,tt0461760,6.0
47784,tt0461769,6.5
47785,tt0461770,7.0
47786,tt0461795,7.0
47787,tt0461804,6.6
47788,tt0461836,6.8
47789,tt0461848,4.7
47790,tt0461857,7.7
47791,tt0461861,5.5
47792,tt0461892,5.7
47793,tt0461894,6.3
47794,tt0461910,5.3
47795,tt0461918,2.7
47796,tt0461936,7.2
47797,tt0461946,6.1
47798,tt0461970,6.6
47799,tt0461989,6.7
47800,tt0462002,6.3
47801,tt0462023,6.6
47802,tt0462033,6.5
47803,tt0462160,4.6
47804,tt0462172,3.2
47805,tt0462190,3.4
47806,tt0462193,4.1
47807,tt0462200,6.9
47808,tt0462201,3.3
47809,tt0462215,5.3
47810,tt0462219,6.0
47811,tt0462229,4.6
47812,tt0462230,5.7
47813,tt0462232,4.8
47814,tt0462242,6.5
47815,tt0462244,3.1
47816,tt0462250,4.6
47817,tt0462284,2.7
47818,tt0462295,6.0
47819,tt0462298,3.4
47820,tt0462302,4.8
47821,tt0462308,2.4
47822,tt0462309,5.6
47823,tt0462322,7.5
47824,tt0462335,5.6
47825,tt0462338,6.7
47826,tt0462346,5.3
47827,tt0462349,5.9
47828,tt0462362,5.3
47829,tt0462373,6.2
47830,tt0462392,4.7
47831,tt0462395,3.3
47832,tt0462396,5.4
47833,tt0462409,3.9
47834,tt0462421,6.2
47835,tt0462440,5.3
47836,tt0462465,6.2
47837,tt0462475,6.0
47838,tt0462477,7.4
47839,tt0462485,6.1
47840,tt0462498,2.8
47841,tt0462499,7.0
47842,tt0462504,7.3
47843,tt0462506,5.9
47844,tt0462516,4.4
47845,tt0462517,3.6
47846,tt0462519,5.9
47847,tt0462538,7.3
47848,tt0462545,4.6
47849,tt0462570,7.6
47850,tt0462571,5.0
47851,tt0462573,6.8
47852,tt0462579,5.8
47853,tt0462583,5.7
47854,tt0462590,6.5
47855,tt0462591,3.3
47856,tt0462601,5.5
47857,tt0462611,3.3
47858,tt0462662,7.2
47859,tt0462667,5.8
47860,tt0462679,5.9
47861,tt0462683,6.6
47862,tt0462684,6.6
47863,tt0462689,7.0
47864,tt0462690,5.3
47865,tt0462699,7.9
47866,tt0462702,6.8
47867,tt0462703,6.0
47868,tt0462705,6.8
47869,tt0462721,5.5
47870,tt0462726,5.6
47871,tt0462727,5.9
47872,tt0463027,4.8
47873,tt0463032,6.4
47874,tt0463034,5.6
47875,tt0463283,4.2
47876,tt0463287,5.7
47877,tt0463311,3.2
47878,tt0463312,4.7
47879,tt0463345,6.1
47880,tt0463352,5.7
47881,tt0463379,4.6
47882,tt0463381,6.8
47883,tt0463385,7.3
47884,tt0463392,2.0
47885,tt0463429,5.6
47886,tt0463486,6.3
47887,tt0463536,5.3
47888,tt0463622,7.1
47889,tt0463644,5.8
47890,tt0463854,7.0
47891,tt0463872,5.2
47892,tt0463873,4.1
47893,tt0463903,7.0
47894,tt0463935,3.2
47895,tt0463939,6.2
47896,tt0463947,4.1
47897,tt0463960,3.4
47898,tt0463963,5.5
47899,tt0463984,4.5
47900,tt0463985,6.0
47901,tt0463991,6.8
47902,tt0463998,7.5
47903,tt0464006,3.9
47904,tt0464029,7.2
47905,tt0464038,6.6
47906,tt0464039,3.2
47907,tt0464041,6.1
47908,tt0464049,6.8
47909,tt0464051,4.6
47910,tt0464054,6.6
47911,tt0464059,5.4
47912,tt0464061,5.7
47913,tt0464071,6.9
47914,tt0464086,5.9
47915,tt0464095,4.8
47916,tt0464096,5.2
47917,tt0464098,5.1
47918,tt0464105,7.0
47919,tt0464106,7.1
47920,tt0464118,4.0
47921,tt0464137,3.0
47922,tt0464141,7.4
47923,tt0464154,5.4
47924,tt0464160,6.8
47925,tt0464162,3.5
47926,tt0464184,6.4
47927,tt0464196,6.5
47928,tt0464320,3.9
47929,tt0464632,6.1
47930,tt0464636,6.8
47931,tt0464651,5.9
47932,tt0464665,6.7
47933,tt0464692,5.8
47934,tt0464758,6.0
47935,tt0464761,6.2
47936,tt0464762,6.4
47937,tt0464784,4.4
47938,tt0464793,5.9
47939,tt0464828,6.4
47940,tt0464849,7.0
47941,tt0464907,6.6
47942,tt0464913,7.1
47943,tt0464955,7.5
47944,tt0464966,4.1
47945,tt0465140,5.9
47946,tt0465142,5.4
47947,tt0465146,4.8
47948,tt0465160,5.3
47949,tt0465177,5.4
47950,tt0465188,6.9
47951,tt0465203,6.4
47952,tt0465207,5.6
47953,tt0465234,6.5
47954,tt0465241,6.0
47955,tt0465375,5.5
47956,tt0465379,5.9
47957,tt0465407,5.7
47958,tt0465430,6.1
47959,tt0465434,3.3
47960,tt0465436,6.5
47961,tt0465440,5.0
47962,tt0465461,6.0
47963,tt0465485,2.9
47964,tt0465494,6.3
47965,tt0465499,6.6
47966,tt0465502,6.0
47967,tt0465509,7.0
47968,tt0465517,4.5
47969,tt0465538,7.2
47970,tt0465551,7.4
47971,tt0465552,6.1
47972,tt0465580,6.1
47973,tt0465602,6.7
47974,tt0465616,3.1
47975,tt0465624,5.1
47976,tt0465635,6.9
47977,tt0465643,3.1
47978,tt0465666,5.9
47979,tt0465670,6.1
47980,tt0465676,6.4
47981,tt0465711,6.3
47982,tt0465737,5.8
47983,tt0465758,7.0
47984,tt0465963,5.9
47985,tt0465967,7.1
47986,tt0466006,5.7
47987,tt0466012,6.3
47988,tt0466043,6.2
47989,tt0466056,5.2
47990,tt0466100,6.6
47991,tt0466103,7.2
47992,tt0466149,4.3
47993,tt0466174,5.6
47994,tt0466191,5.7
47995,tt0466195,6.0
47996,tt0466198,4.7
47997,tt0466227,6.4
47998,tt0466265,6.4
47999,tt0466342,2.8
48000,tt0466359,6.0
48001,tt0466370,6.0
48002,tt0466375,6.5
48003,tt0466390,5.6
48004,tt0466397,4.9
48005,tt0466399,7.0
48006,tt0466403,4.7
48007,tt0466405,7.1
48008,tt0466406,5.6
48009,tt0466449,5.6
48010,tt0466456,6.1
48011,tt0466460,8.3
48012,tt0466472,4.3
48013,tt0466500,6.3
48014,tt0466561,7.6
48015,tt0466562,6.8
48016,tt0466647,3.9
48017,tt0466650,5.6
48018,tt0466653,6.5
48019,tt0466665,5.5
48020,tt0466669,5.4
48021,tt0466679,7.2
48022,tt0466713,5.0
48023,tt0466745,5.6
48024,tt0466766,4.5
48025,tt0466771,5.6
48026,tt0466787,5.5
48027,tt0466816,7.0
48028,tt0466839,6.0
48029,tt0466845,5.0
48030,tt0466854,5.9
48031,tt0466856,6.1
48032,tt0466893,6.4
48033,tt0466899,4.9
48034,tt0466909,5.5
48035,tt0466923,6.7
48036,tt0466943,5.9
48037,tt0466978,2.4
48038,tt0467003,7.4
48039,tt0467004,3.1
48040,tt0467017,5.2
48041,tt0467110,4.7
48042,tt0467116,2.7
48043,tt0467167,5.4
48044,tt0467197,5.4
48045,tt0467200,6.7
48046,tt0467403,4.9
48047,tt0467406,7.4
48048,tt0467462,6.0
48049,tt0467475,4.6
48050,tt0467488,4.2
48051,tt0467505,3.3
48052,tt0467506,5.2
48053,tt0467525,6.2
48054,tt0467598,4.3
48055,tt0467684,4.4
48056,tt0467694,6.0
48057,tt0467789,5.0
48058,tt0467817,5.8
48059,tt0467867,4.9
48060,tt0467923,6.6
48061,tt0468045,2.9
48062,tt0468281,5.0
48063,tt0468455,3.8
48064,tt0468458,6.0
48065,tt0468463,6.0
48066,tt0468464,2.7
48067,tt0468476,5.3
48068,tt0468489,7.2
48069,tt0468491,4.8
